,adult,backdrop_path,belongs_to_collection,budget,genres,homepage,id,imdb_id,original_language,original_title,overview,popularity,poster_path,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,video,vote_average,vote_count
187334,False,/cQPqfw6FtbbcawekdXZJbsZElkN.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10749, 'name': 'Romance'}, {'id': 16, 'name': 'Animation'}, {'id': 14, 'name': 'Fantasy'}]",,187334,tt5914216,ja,劇場版アクエリオン -壱発逆転篇-,"This movie is an alternative version of the TV series; it is composed of the two 2007 OVAs, edited to improve the pacing of the plot, and an extra segment akin to a TV episode where the cast are given the task of studying flowers.  The plot has several differences to the TV series, most important being Sirius's death at the beginning, Apollo's different childhood and the more marked focus on the events of 12000 years ago, particularly Apollonius' death and Reika's previous incarnation's involvement.",1.843,/aW97fR83Kw2hVfWeF4C4Pbbp3Ez.jpg,"[{'id': 30293, 'logo_path': None, 'name': 'SATELIGHT', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2007-09-21,0,116.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Genesis of Aquarion: Wings of Genesis,False,6.5,1
170885,False,,,0,"[{'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 27, 'name': 'Horror'}]",,170885,tt0090649,en,Annihilator,"Humanoid killer robots stalk a newspaperman, who has knowledge of their existence. One of the robots is made to look like his girl friend.",1.842,/iwWoknF64tJ4PGcY4US1yGPqNpv.jpg,"[{'id': 26727, 'logo_path': '/jeTxdjXhzgKZyLr3l9MllkTn3fy.png', 'name': 'Universal Television', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1986-04-07,0,99.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Annihilator,False,6.8,4
77853,False,/7sbrxA8J6TzxYeZfsaYTqXpSc5F.jpg,"{'id': 593102, 'name': 'Saranae The Movie', 'poster_path': '/iGn292QyhwOknYxGerVqu1olSjk.jpg', 'backdrop_path': None}",0,"[{'id': 35, 'name': 'Comedy'}]",,77853,tt2062633,th,สาระแนสิบล้อ,"Ake (Mario Muarer) is a growing young adult but still not mature enough, acording to his father (Santisuk Promsiri). To master all the necessary qualities of a man he wants him to visit Uncle Che (Nakorn Silachai) during school holiday.",1.838,/qOx5riOQKP141ennByobKb9Hh5b.jpg,"[{'id': 79079, 'logo_path': None, 'name': 'Lucks Film', 'origin_country': ''}, {'id': 4207, 'logo_path': '/v5BSFwIXQmZEO16bClILNrbv4Kl.png', 'name': 'Sahamongkolfilm', 'origin_country': 'TH'}]","[{'iso_3166_1': 'TH', 'name': 'Thailand'}]",2010-04-01,0,105.0,"[{'english_name': 'Thai', 'iso_639_1': 'th', 'name': 'ภาษาไทย'}]",Released,,Saranae Siblor,False,5.9,4
28281,False,/hqawWE1sljuVaR6rEbko3zLo5nh.jpg,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",,28281,tt0060215,fr,Cartes sur table,"Al Pereira, a wise-cracking superspy, investigates a series of assassinations being performed by ruthless killers with bronze skin and horn-rimmed glasses. The trail of these mindless automata leads him to the lair of a seductive villainess  who has formulated a computer-powered plot to overthrow the governments of Europe. 'Cartes sur table' is at once an homage to classical Hollywood thrillers and a playful riff on the newly-popular James Bond films.",1.822,/zSSLE0VJMmnyRaK08pFnL22CXSc.jpg,"[{'id': 4781, 'logo_path': None, 'name': 'Ciné-Alliance', 'origin_country': 'FR'}, {'id': 1825, 'logo_path': None, 'name': 'Spéva Films', 'origin_country': ''}, {'id': 4780, 'logo_path': None, 'name': 'Hesperia Films S.A.', 'origin_country': 'ES'}]","[{'iso_3166_1': 'ES', 'name': 'Spain'}, {'iso_3166_1': 'FR', 'name': 'France'}]",1966-04-27,0,92.0,"[{'english_name': 'French', 'iso_639_1': 'fr', 'name': 'Français'}]",Released,,Attack of the Robots,False,4.9,8
456897,False,/fj0Q9lkY2xfky789a7jHeZfR34e.jpg,,0,"[{'id': 80, 'name': 'Crime'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",,456897,tt4866214,es,Mind and Machine,"In the near future where humanoid robots are common in society, the mob reprograms a female android to think and feel in order to use it as a contract killer. This has dangerous consequences as she develops a relationship with her creator while also slowly becoming a murderous psychopath.",1.811,/p4lcadrqVzEHae7GX1yqgC8obz1.jpg,"[{'id': 102449, 'logo_path': None, 'name': 'Trace of Darkness Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2017-03-26,0,70.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Programmed to feel. Trained to kill.,Mind and Machine,False,5.0,6
69292,False,/u5MDteWbanc8bNtbGqxvwSiN9q3.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,69292,tt0055872,en,The Creation of the Humanoids,"Many years after a nuclear war, the human survivors have created a new society where much of the work done by androids, referred to derisively by humans as ""clickers"".  A police official who is concerned that his sister has become involved with an android is sent to investigate a larger rumor that the androids are developing reason and emotion.",1.795,/ls2kKunTjvHObSVZHWEU0XKlknk.jpg,"[{'id': 73982, 'logo_path': None, 'name': 'Genie Productions Inc.', 'origin_country': ''}, {'id': 117308, 'logo_path': None, 'name': 'Emerson Film Enterprises', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1962-07-03,0,75.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Man's Own Creation! Can He Control Machines That Produce People?,The Creation of the Humanoids,False,6.4,19
145171,False,/gQ0QffeX5mW6x1wo8JAVJe0EBRF.jpg,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}, {'id': 35, 'name': 'Comedy'}]",,145171,tt0294880,en,Robot in the Family,"A manic search for a valuable relic pits a father, son and trouble-prone robot against a nasty villain.",1.777,/lcX6gykR2eiFLXSMVlOH0E8tzNn.jpg,"[{'id': 10689, 'logo_path': None, 'name': 'Rapid Film Group', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1994-03-02,0,85.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,Who's Watching the Kids?,Robot in the Family,False,1.0,3
252509,False,/4OOLT7EniGRrV125g8yeVpbLTmT.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 14, 'name': 'Fantasy'}]",https://gkids.com/films/satellite-girl-and-milk-cow/,252509,tt3897760,ko,우리별 일호와 얼룩소,"Kyungcheon is a pianist-in-training who loses his heart and becomes a milk cow. He lives as a man during the day, but becomes a milk cow at night and eats grass. Meanwhile, with the help of wizard Merlin, a satellite named Ilho fell from the cosmos by a supernova, is transformed into a girl. One day, Kyungcheon is attacked by members of a secret agency that chases people who lost their heart. Kyungcheon defeats them with the help of Ilho. Following a narrow escape from secret agents, the two mismatched characters come to know about each other’s secrets and draw close.",1.759,/rXDJwfaECWJvt3FBcUpb9LfLn7U.jpg,"[{'id': 112074, 'logo_path': '/A9DKWvOT9TNwmF9P2lQQIYEqEo4.png', 'name': 'Indieplug', 'origin_country': 'KR'}, {'id': 19921, 'logo_path': None, 'name': 'NOW OR NEVER', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",2014-02-20,0,90.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,An interesting and fantastic adventure by Il-ho the Satellite Girl and a shy cow to save the world from a black monster.,The Satellite Girl and Milk Cow,False,7.1,18
340212,False,,,0,"[{'id': 10751, 'name': 'Family'}, {'id': 878, 'name': 'Science Fiction'}]",,340212,tt4639644,en,Danny Johnson Saves the World,"Young Danny Johnson must use his smarts and adventurous spirit to stop devious, pint-sized aliens and their unstoppable robot from brainwashing the children of Earth as a precursor to worldwide domination.",1.746,,"[{'id': 54244, 'logo_path': None, 'name': 'All For George Productions', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-05-20,0,68.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,Danny Johnson Saves the World,False,0.0,0
315723,False,,,0,"[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.thenostalgistfilm.com,315723,tt3215822,en,The Nostalgist,"In the futuristic city of Vanille, with properly tuned ImmerSyst Eyes &amp; Ears the world can look and sound like a paradise. But the life of a father and his young son threatens to disintegrate when the father's device begins to fail. Desperate to avoid facing his own traumatic reality, the man must venture outside to find a replacement, into a city where violence and danger lurk beneath a skim of beautiful illusion.",1.745,/csA8Byyk7ScNFEpADKp1a4jRRd9.jpg,"[{'id': 72481, 'logo_path': None, 'name': 'Wonder Room Productions', 'origin_country': ''}]","[{'iso_3166_1': 'GB', 'name': 'United Kingdom'}]",2014-06-19,0,17.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Nostalgist,False,7.1,15
50113,False,/tORqzFlfRUZjhpVx6rkIlTHjS5Y.jpg,,0,"[{'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}, {'id': 878, 'name': 'Science Fiction'}]",,50113,tt0363277,ja,Malice@Doll,"Robot prostitute Malice@Doll roams a deserted city unsuccessfully looking for johns after the human race is obliterated. With no people left, the android serving class has a meaningless existence. But after a horrific tentacled beast rapes Malice@Doll, she inexplicably turns human. With a renewed purpose in life, she tries to share the gift of humanity with others of her kind, but with every gift comes a curse...",1.744,/9Zuatk24VybOWTMT70dRdCbwiDT.jpg,"[{'id': 81803, 'logo_path': None, 'name': 'GAGA Communications', 'origin_country': 'JP'}, {'id': 13317, 'logo_path': None, 'name': 'SOEISHINSHA', 'origin_country': 'JP'}, {'id': 35159, 'logo_path': None, 'name': 'Visual Science Laboratory', 'origin_country': ''}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2001-04-27,0,80.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Malice@Doll,False,4.5,8
291679,False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 27, 'name': 'Horror'}]",,291679,tt0360903,en,Project: Valkyrie,"Jim inherits a 1940's giant robot from his grandfather. Unfortunately, he also inherits the robots arch enemy; a Nazi virus that turns ordinary people into cybernetic killing machines. Now, only a weapon from our past can save our future, as Jim and Valkyrie must race to stop the newly infected and their plans to take over the city.",1.736,/8ck863LKEVtQBkP1lu2FpQxyPUd.jpg,"[{'id': 73282, 'logo_path': None, 'name': 'Hero Headquarters', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2002-05-16,0,83.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A guy and his robot vs the Fourth Reich... Odds are about even.,Project: Valkyrie,False,0.0,0
412382,False,,,0,"[{'id': 16, 'name': 'Animation'}]",http://www.zegapain.net/,412382,tt0972751,ja,ゼーガペインADP,Animation studio Sunrise has announced at AnimeJapan 2016 that its 2006 mecha anime series Zegapain will be re-edited into a movie titled Zegapain ADP. The movie will also include new scenes not present in the TV anime.,1.718,/91VPc1yKlchLFdzccEiwYmMGrbT.jpg,[],[],2016-10-15,0,0.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Zegapain Adaptation,False,0.0,0
74839,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}]",,74839,tt0078317,it,Sette uomini d'oro nello spazio,Earth is attacked by an intergalactic villain and his army of robotic androids.,1.717,/2bBTPOrr7fqFVcZWBQqa6PoPYXQ.jpg,"[{'id': 8431, 'logo_path': None, 'name': 'Nais Film', 'origin_country': ''}]","[{'iso_3166_1': 'IT', 'name': 'Italy'}]",1979-10-26,0,103.0,"[{'english_name': 'Italian', 'iso_639_1': 'it', 'name': 'Italiano'}]",Released,,Star Odyssey,False,2.0,12
64071,False,/RxHWIJVqkVfdYUfyHGo2PtBKCS.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}]",,64071,tt0047590,en,Tobor the Great,"To avoid the life-threatening dangers of manned space exploration, Professor Nordstrom creates highly advanced form of artificial intelligence capable of piloting a starship to other worlds. In order to transmit alien data, the extraordinary robot is infused with a powerful telepathic device that enables it to instantly read and even feel emotions. Danger strikes when a sinister band of covert agents kidnaps Gadge, the professor's 10-year-old grandson. But Gadge has a powerful ally. For he has developed a psychic, emotional bond with his grandfather's robot. And now Gadge's captors must suffer the wrath of his protective friend. They must face a mechanical monstrosity bent on a killing rampage of revenge and destruction.",1.698,/8Bc1UxCXo8rEG0dPggDpjg91fFp.jpg,"[{'id': 16428, 'logo_path': None, 'name': 'Dudley Pictures Corporation', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1954-09-01,0,77.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,A Man-Made Monster With Every Human Emotion,Tobor the Great,False,5.4,19
241528,False,,,0,"[{'id': 35, 'name': 'Comedy'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}, {'id': 27, 'name': 'Horror'}]",http://www.infinitesanta.com/,241528,tt3197486,en,Infinite Santa 8000,"A thousand years ago the world completely collapsed. War, famine, and greed killed off the human race. Not much remains except for the mutants, scum, and robo-people. Humanity is a long-lost notion. Everyone must kill to survive. Even Santa.",1.634,,[],"[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2013-12-03,0,95.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"In the year 8000, everyone must kill to survive. Even Santa.",Infinite Santa 8000,False,0.0,0
343191,False,,,10000,"[{'id': 35, 'name': 'Comedy'}, {'id': 878, 'name': 'Science Fiction'}]",http://www.probablerobot.com,343191,tt4079034,en,Probable Robot,"Mona and her ex-girlfriend, Jules, broke up six months ago and they still can't manage to have a conversation that doesn't dissolve into an argument. It wouldn't be such a problem if they didn't work in neighboring retail shops and have to see each other every day. Meanwhile, something weird is going on with the residents of their small town. Some of them are getting sick, others are acting a little less human and a lot more like robots. Can Mona and Jules set aside their relationship drama long enough to avoid the body snatching invaders?",1.626,/qlo0mWdB6beCh1SyyZLvFfxDzqU.jpg,"[{'id': 54862, 'logo_path': None, 'name': 'Obscurely Irrelevant Productions', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",2015-09-01,0,64.0,[],Released,They're not paid enough to deal with this.,Probable Robot,False,1.0,2
377662,False,,,0,"[{'id': 27, 'name': 'Horror'}]",,377662,tt4934886,ja,ライチ☆光クラブ,"The year is 2XXX and Keiko Town is an over-industrialized stretch of blackened factories pumping out thick layers of smoke that cast it in a perpetual state of semi-darkness. The citizens of Keiko Town fare no better and walk around their dilapidated town in a stupor of hopeless despair. In an abandoned factory in an obscure corner of town lies the secret base of Hikari Club.  The teenage boys of Hikari Club despise the adults of their community and have taken it upon themselves to eradicate what they perceive to be the evil and filth of the grown-up world. To accomplish this, they build a machine with artificial intelligence and dub it “Litchi”. However, with the boys on the cusp of puberty and turning into adults themselves, their own world has begun to collapse around them.",1.618,/yeyEThSoCFHIq3hJYhwIIiTXSDP.jpg,"[{'id': 955, 'logo_path': '/5xnXD3PJI1HqOJceSAKZ3fDqO1V.png', 'name': 'Nikkatsu Corporation', 'origin_country': 'JP'}]","[{'iso_3166_1': 'JP', 'name': 'Japan'}]",2016-02-13,0,114.0,"[{'english_name': 'Japanese', 'iso_639_1': 'ja', 'name': '日本語'}]",Released,,Litchi Hikari Club,False,5.0,5
159395,False,,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}, {'id': 16, 'name': 'Animation'}]",,159395,tt1976589,ko,Micro 特攻隊 다이야-트론 5,"When a space renegade, Tonga, threatens the Earth, a crew of shrunken people and robots must be injected into the comatose body of the only girl who can direct a successful counterattack.",1.59,/vSMvv83Go8HTEE1zgO3gEag9yID.jpg,"[{'id': 79630, 'logo_path': None, 'name': 'Daekwang Planning', 'origin_country': ''}]","[{'iso_3166_1': 'KR', 'name': 'South Korea'}]",1985-07-20,0,63.0,"[{'english_name': 'Korean', 'iso_639_1': 'ko', 'name': '한국어/조선말'}]",Released,"Not even modern technology can explain the dark, and mysterious side of the adventurous Space Ages",Space Transformer,False,4.8,2
181164,False,/tqIYCnC0UiCI7PemwDdl9TkKcXG.jpg,,0,"[{'id': 878, 'name': 'Science Fiction'}, {'id': 28, 'name': 'Action'}]",,181164,tt0025940,en,The Vanishing Shadow,"A 12-episode serial in which a son avenges the death of his father at the hands of corrupt politicians. He develops a wide variety of complex devices in his crusade . . . ray guns, robots and a 'vanishing belt.'",1.569,/aljqB1O1wg9CetTSprOXIHKsak8.jpg,"[{'id': 33, 'logo_path': '/8lvHyhjr8oUKOOy2dKXoALWKdp0.png', 'name': 'Universal Pictures', 'origin_country': 'US'}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1934-04-22,0,242.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,,The Vanishing Shadow,False,6.5,1
184892,False,/2rSw3rO4sznNmSxvtbvpvexXGot.jpg,,0,"[{'id': 28, 'name': 'Action'}, {'id': 10402, 'name': 'Music'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 37, 'name': 'Western'}]",,184892,tt0026867,en,The Phantom Empire,"When the ancient continent of Mu sank beneath the ocean, some of its inhabitant survived in caverns beneath the sea. Cowboy singer Gene Autry stumbles upon the civilization, now buried beneath his own Radio Ranch. The Muranians have developed technology and weaponry such as television and ray guns. Their rich supply of radium draws unscrupulous speculators from the surface. The peaceful civilization of the Muranians is corrupted by the greed from above, and it becomes Autry's task to prevent all-out war, ideally without disrupting his regular radio show.",1.542,/qSngO3JT8ICqvOvgBg4zXbucDF.jpg,"[{'id': 4743, 'logo_path': None, 'name': 'Mascot Pictures', 'origin_country': ''}]","[{'iso_3166_1': 'US', 'name': 'United States of America'}]",1935-02-22,0,245.0,"[{'english_name': 'English', 'iso_639_1': 'en', 'name': 'English'}]",Released,"A Nation 20,000 Feet Underground",The Phantom Empire,False,5.3,8
